"id","population","county_name","state","FIPS","google_county_name"
45483,72651,"Bulloch County","Georgia","13031","Bulloch County"
45485,23593,"Butts County","Georgia","13035","Butts County"
45486,6479,"Calhoun County","Georgia","13037","Calhoun County"
45487,52102,"Camden County","Georgia","13039","Camden County"
45489,114545,"Carroll County","Georgia","13045","Carroll County"
45490,66050,"Catoosa County","Georgia","13047","Catoosa County"
45491,12965,"Charlton County","Georgia","13049","Charlton County"
45493,11368,"Chattahoochee County","Georgia","13053","Chattahoochee County"
45494,24922,"Chattooga County","Georgia","13055","Chattooga County"
45496,123912,"Clarke County","Georgia","13059","Clarke County"
45497,3141,"Clay County","Georgia","13061","Clay County"
45498,273955,"Clayton County","Georgia","13063","Clayton County"
45500,741334,"Cobb County","Georgia","13067","Cobb County"
45501,43108,"Coffee County","Georgia","13069","Coffee County"
45502,45844,"Colquitt County","Georgia","13071","Colquitt County"
45504,17124,"Cook County","Georgia","13075","Cook County"
45505,138427,"Coweta County","Georgia","13077","Coweta County"
45506,12388,"Crawford County","Georgia","13079","Crawford County"
45508,16264,"Dade County","Georgia","13083","Miami-Dade County"
45509,23312,"Dawson County","Georgia","13085","Dawson County"
45510,27174,"Decatur County","Georgia","13087","Decatur County"
45512,20882,"Dodge County","Georgia","13091","Dodge County"
45513,14035,"Dooly County","Georgia","13093","Dooly County"
45514,91332,"Dougherty County","Georgia","13095","Dougherty County"
45516,10575,"Early County","Georgia","13099","Early County"
45517,4040,"Echols County","Georgia","13101","Echols County"
45518,57106,"Effingham County","Georgia","13103","Effingham County"
45520,22708,"Emanuel County","Georgia","13107","Emanuel County"
45521,10787,"Evans County","Georgia","13109","Evans County"
45523,110714,"Fayette County","Georgia","13113","Fayette County"
45524,96504,"Floyd County","Georgia","13115","Floyd County"
48230,18546,"Arroyo Municipio","Puerto Rico","72015","Elk County"
45525,212438,"Forsyth County","Georgia","13117","Forsyth County"
45527,1010562,"Fulton County","Georgia","13121","Fulton County"
45528,29400,"Gilmer County","Georgia","13123","Gilmer County"
45529,3065,"Glascock County","Georgia","13125","Glascock County"
45531,56574,"Gordon County","Georgia","13129","Gordon County"
45532,25205,"Grady County","Georgia","13131","Grady County"
45533,16710,"Greene County","Georgia","13133","Greene County"
45535,43996,"Habersham County","Georgia","13137","Habersham County"
45536,193535,"Hall County","Georgia","13139","Hall County"
45537,8551,"Hancock County","Georgia","13141","Hancock County"
45539,33381,"Harris County","Georgia","13145","Harris County"
45540,25534,"Hart County","Georgia","13147","Hart County"
45541,11539,"Heard County","Georgia","13149","Heard County"
45543,150033,"Houston County","Georgia","13153","Houston County"
45544,9245,"Irwin County","Georgia","13155","Irwin County"
45545,63360,"Jackson County","Georgia","13157","Jackson County"
45547,14920,"Jeff Davis County","Georgia","13161","Jeff Davis County"
45548,16106,"Jefferson County","Georgia","13163","Jefferson County"
45549,8957,"Jenkins County","Georgia","13165","Jenkins County"
45550,9656,"Johnson County","Georgia","13167","Johnson County"
45551,28494,"Jones County","Georgia","13169","Jones County"
45552,18201,"Lamar County","Georgia","13171","Lamar County"
45554,47731,"Laurens County","Georgia","13175","Laurens County"
45555,29202,"Lee County","Georgia","13177","Lee County"
45556,62467,"Liberty County","Georgia","13179","Liberty County"
45558,17731,"Long County","Georgia","13183","Long County"
45559,112865,"Lowndes County","Georgia","13185","Lowndes County"
45560,31408,"Lumpkin County","Georgia","13187","Lumpkin County"
45562,13969,"McIntosh County","Georgia","13191","McIntosh County"
45563,13632,"Macon County","Georgia","13193","Macon County"
45564,28441,"Madison County","Georgia","13195","Madison County"
45566,21190,"Meriwether County","Georgia","13199","Meriwether County"
45567,5854,"Miller County","Georgia","13201","Miller County"
45568,22574,"Mitchell County","Georgia","13205","Mitchell County"
45570,8951,"Montgomery County","Georgia","13209","Montgomery County"
45571,18046,"Morgan County","Georgia","13211","Morgan County"
45573,200579,"Muscogee County","Georgia","13215","Muscogee County"
45574,105473,"Newton County","Georgia","13217","Newton County"
45575,35965,"Oconee County","Georgia","13219","Oconee County"
45577,152238,"Paulding County","Georgia","13223","Paulding County"
45578,26720,"Peach County","Georgia","13225","Peach County"
45579,30309,"Pickens County","Georgia","13227","Pickens County"
45581,17941,"Pike County","Georgia","13231","Pike County"
45582,41524,"Polk County","Georgia","13233","Polk County"
45583,11396,"Pulaski County","Georgia","13235","Pulaski County"
45585,2302,"Quitman County","Georgia","13239","Quitman County"
45586,16281,"Rabun County","Georgia","13241","Rabun County"
45587,7193,"Randolph County","Georgia","13243","Randolph County"
45589,88856,"Rockdale County","Georgia","13247","Rockdale County"
45590,5168,"Schley County","Georgia","13249","Schley County"
45591,14162,"Screven County","Georgia","13251","Screven County"
45593,64051,"Spalding County","Georgia","13255","Spalding County"
45594,25586,"Stephens County","Georgia","13257","Stephens County"
45595,5851,"Stewart County","Georgia","13259","Stewart County"
45597,6337,"Talbot County","Georgia","13263","Talbot County"
45598,1639,"Taliaferro County","Georgia","13265","Taliaferro County"
45599,25229,"Tattnall County","Georgia","13267","Tattnall County"
45601,16400,"Telfair County","Georgia","13271","Telfair County"
45602,9113,"Terrell County","Georgia","13273","Terrell County"
45604,40764,"Tift County","Georgia","13277","Tift County"
45605,27241,"Toombs County","Georgia","13279","Toombs County"
45606,11182,"Towns County","Georgia","13281","Towns County"
45608,69763,"Troup County","Georgia","13285","Troup County"
45609,8214,"Turner County","Georgia","13287","Turner County"
45610,8390,"Twiggs County","Georgia","13289","Twiggs County"
45612,26368,"Upson County","Georgia","13293","Upson County"
45613,68066,"Walker County","Georgia","13295","Walker County"
45614,88399,"Walton County","Georgia","13297","Walton County"
45616,5460,"Warren County","Georgia","13301","Warren County"
45617,20816,"Washington County","Georgia","13303","Washington County"
45618,29534,"Wayne County","Georgia","13305","Wayne County"
45620,7903,"Wheeler County","Georgia","13309","Wheeler County"
45621,28319,"White County","Georgia","13311","White County"
45622,104216,"Whitfield County","Georgia","13313","Whitfield County"
45624,9867,"Wilkes County","Georgia","13317","Wilkes County"
45625,9155,"Wilkinson County","Georgia","13319","Wilkinson County"
45627,196428,"Hawaii County","Hawaii","15001","Hawaii County"
45628,998714,"Honolulu County","Hawaii","15003","Honolulu County"
45629,89,"Kalawao County","Hawaii","15005","Kalawao County"
45631,164637,"Maui County","Hawaii","15009","Maui County"
45632,434211,"Ada County","Idaho","16001","Ada County"
45633,3843,"Adams County","Idaho","16003","Adams County"
45635,5922,"Bear Lake County","Idaho","16007","Bear Lake County"
45636,9052,"Benewah County","Idaho","16009","Benewah County"
45637,44990,"Bingham County","Idaho","16011","Bingham County"
45639,7058,"Boise County","Idaho","16015","Boise County"
45640,41859,"Bonner County","Idaho","16017","Bonner County"
45641,110089,"Bonneville County","Idaho","16019","Bonneville County"
45643,2501,"Butte County","Idaho","16023","Butte County"
45644,1066,"Camas County","Idaho","16025","Camas County"
45645,207478,"Canyon County","Idaho","16027","Canyon County"
45647,23506,"Cassia County","Idaho","16031","Cassia County"
45648,880,"Clark County","Idaho","16033","Clark County"
45649,8496,"Clearwater County","Idaho","16035","Division No. 9"
45651,25876,"Elmore County","Idaho","16039","Elmore County"
45652,13074,"Franklin County","Idaho","16041","Franklin County"
45654,16852,"Gem County","Idaho","16045","Gem County"
45656,16272,"Idaho County","Idaho","16049","Idaho County"
45658,22814,"Jerome County","Idaho","16053","Jerome County"
45659,150346,"Kootenai County","Idaho","16055","Kootenai County"
45660,38778,"Latah County","Idaho","16057","Latah County"
45662,3789,"Lewis County","Idaho","16061","Lewis County"
45663,5297,"Lincoln County","Idaho","16063","Lincolnshire"
45664,38273,"Madison County","Idaho","16065","Madison County"
45666,40048,"Nez Perce County","Idaho","16069","Nez Perce County"
45667,4281,"Oneida County","Idaho","16071","Oneida County"
45668,11310,"Owyhee County","Idaho","16073","Owyhee County"
45669,22896,"Payette County","Idaho","16075","Payette County"
45670,7648,"Power County","Idaho","16077","Power County"
45671,12432,"Shoshone County","Idaho","16079","Shoshone County"
45672,10564,"Teton County","Idaho","16081","Teton County"
45674,10103,"Valley County","Idaho","16085","Valley County"
45675,9984,"Washington County","Idaho","16087","Washington County"
45676,67013,"Adams County","Illinois","17001","Adams County"
45678,16950,"Bond County","Illinois","17005","Bond County"
45679,53585,"Boone County","Illinois","17007","Boone County"
45680,6829,"Brown County","Illinois","17009","Brown County"
45682,4899,"Calhoun County","Illinois","17013","Calhoun County"
45683,14616,"Carroll County","Illinois","17015","Carroll County"
45684,12847,"Cass County","Illinois","17017","Cass County"
45686,33642,"Christian County","Illinois","17021","Christian County"
45687,15979,"Clark County","Illinois","17023","Clark County"
45688,13428,"Clay County","Illinois","17025","Clay County"
45690,52521,"Coles County","Illinois","17029","Coles County"
45691,5238216,"Cook County","Illinois","17031","Cook County"
45692,19414,"Crawford County","Illinois","17033","Crawford County"
45694,104352,"DeKalb County","Illinois","17037","DeKalb County"
45695,16247,"De Witt County","Illinois","17039","De Witt County"
45696,19823,"Douglas County","Illinois","17041","Douglas County"
45698,17664,"Edgar County","Illinois","17045","Edgar County"
45699,6534,"Edwards County","Illinois","17047","Edwards County"
45700,34371,"Effingham County","Illinois","17049","Effingham County"
45702,13736,"Ford County","Illinois","17053","Ford County"
45703,39485,"Franklin County","Illinois","17055","Franklin County"
45704,35699,"Fulton County","Illinois","17057","Fulton County"
45706,13241,"Greene County","Illinois","17061","Greene County"
45707,50541,"Grundy County","Illinois","17063","Grundy County"
45708,8200,"Hamilton County","Illinois","17065","Hamilton County"
45710,4135,"Hardin County","Illinois","17069","Hardin County"
45711,6995,"Henderson County","Illinois","17071","Henderson County"
45712,49489,"Henry County","Illinois","17073","Henry County"
45714,59362,"Jackson County","Illinois","17077","Jackson County"
45715,9607,"Jasper County","Illinois","17079","Jasper County"
45716,38353,"Jefferson County","Illinois","17081","Jefferson County"
45718,22086,"Jo Daviess County","Illinois","17085","Jo Daviess County"
45719,12762,"Johnson County","Illinois","17087","Johnson County"
45720,530847,"Kane County","Illinois","17089","Kane County"
45722,123355,"Kendall County","Illinois","17093","Kendall County"
45723,51441,"Knox County","Illinois","17095","Knox County"
45724,703910,"Lake County","Illinois","17097","Lake County"
45726,16491,"Lawrence County","Illinois","17101","Lawrence County"
45727,34584,"Lee County","Illinois","17103","Lee County"
45728,36671,"Livingston County","Illinois","17105","Livingston County"
45730,31333,"McDonough County","Illinois","17109","McDonough County"
45731,307343,"McHenry County","Illinois","17111","McHenry County"
45733,107303,"Macon County","Illinois","17115","Macon County"
45734,46045,"Macoupin County","Illinois","17117","Macoupin County"
45735,266209,"Madison County","Illinois","17119","Madison County"
45737,11982,"Marshall County","Illinois","17123","Marshall County"
45738,13701,"Mason County","Illinois","17125","Mason County"
45739,14766,"Massac County","Illinois","17127","Massac County"
45741,15858,"Mercer County","Illinois","17131","Mercer County"
45742,33879,"Monroe County","Illinois","17133","Monroe County"
45743,28898,"Montgomery County","Illinois","17135","Montgomery County"
45745,14931,"Moultrie County","Illinois","17139","Moultrie County"
45746,51659,"Ogle County","Illinois","17141","Ogle County"
45747,186221,"Peoria County","Illinois","17143","Peoria County"
45749,16387,"Piatt County","Illinois","17147","Piatt County"
45750,15989,"Pike County","Illinois","17149","Pike County"
45751,4226,"Pope County","Illinois","17151","Pope County"
45753,5644,"Putnam County","Illinois","17155","Putnam County"
45754,32852,"Randolph County","Illinois","17157","Randolph County"
45755,16029,"Richland County","Illinois","17159","Richland County"
45757,264052,"St. Clair County","Illinois","17163","St. Clair County"
45758,24548,"Saline County","Illinois","17165","Saline County"
45759,198712,"Sangamon County","Illinois","17167","Sangamon County"
45761,5092,"Scott County","Illinois","17171","Scott County"
45762,21775,"Shelby County","Illinois","17173","Shelby County"
45764,45749,"Stephenson County","Illinois","17177","Stephenson County"
45765,134800,"Tazewell County","Illinois","17179","Tazewell County"
45766,17408,"Union County","Illinois","17181","Union County"
45768,11542,"Wabash County","Illinois","17185","Wabash County"
45769,17527,"Warren County","Illinois","17187","Warren County"
45770,14270,"Washington County","Illinois","17189","Washington County"
45772,14327,"White County","Illinois","17193","White County"
45773,57079,"Whiteside County","Illinois","17195","Whiteside County"
45774,687263,"Will County","Illinois","17197","Will County"
45776,287078,"Winnebago County","Illinois","17201","Winnebago County"
